rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link
Domino’s Pizza - Hòa Bình,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.5,7.8,7.5,7.3,7.3,7.6,https://www.foody.vn/ho-chi-minh/domino-s-pizza-hoa-binh
Domino’s Pizza - Minh Phụng,"74 Minh Phụng, P. 5, Quận 6, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.8,8.1,7.8,7.9,7.6,7.7,https://www.foody.vn/ho-chi-minh/domino-s-pizza-minh-phung
Hotpot Story AEON Mall Tân Phú,"Tầng 3,  Lô T49, Tầng 3, AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.2,7.5,6.9,7.2,7.3,7.2,https://www.foody.vn/ho-chi-minh/hotpot-story-aeon-mall-tan-phu
Akatonbo (Chuồn Chuồn Đỏ) - Lê Thánh Tôn,"17/4 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 17:30 - 22:00,30.000 - 330.000,7.6,7.8,6.7,7.6,7.9,8.1,https://www.foody.vn/ho-chi-minh/akatonbo-chuon-chuon-do-le-thanh-ton
Domino’s Pizza - Cộng Hòa,"371 - 373 Cộng Hoà, P. 13, Quận Tân Bình, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.0,7.0,7.0,6.9,6.9,7.0,https://www.foody.vn/ho-chi-minh/domino-s-pizza-cong-hoa
Hotpot Story SC VivoCity,"Tầng 4,  Lô 04 - 05A, Tầng 4, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.1,7.1,6.8,7.2,6.8,7.4,https://www.foody.vn/ho-chi-minh/hotpot-story-vivocity
Akatonbo (Chuồn Chuồn Đỏ) - Tôn Dật Tiên,"195 Tôn Dật Tiên, P. Tân Phong, Quận 7, TP. HCM",11:00 - 14:00 | 17:00 - 21:30,30.000 - 330.000,7.9,8.1,7.1,8.4,8.1,7.6,https://www.foody.vn/ho-chi-minh/akatonbo-chuon-chuon-do-ton-dat-tien
Domino’s Pizza - Tên Lửa,"348 - 350 Tên Lửa, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.6,7.8,7.5,7.1,7.6,7.9,https://www.foody.vn/ho-chi-minh/domino-s-pizza-ten-lua
Hotpot Story Vincom Thủ Đức,"Lô 10-10A, Tầng 3, TTTM Vincom Thủ Đức, 216 Võ Văn Ngân, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.6,7.8,7.1,7.7,7.6,7.6,https://www.foody.vn/ho-chi-minh/hotpot-story-vincom-thu-duc
Nijyu Maru - AEON Mall Tân Phú,"Tầng 1,  Tầng 1 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",09:00 - 22:00,100.000 - 220.000,6.3,5.8,5.9,6.1,6.8,6.6,https://www.foody.vn/ho-chi-minh/nijyu-maru-aeon-mall
Domino’s Pizza - Dương Bá Trạc,"220 Dương Bá Trạc, P. 2, Quận 8, TP. HCM",10:00 - 22:00,45.000 - 165.000,7.9,8.0,7.9,8.0,7.7,7.8,https://www.foody.vn/ho-chi-minh/domino-s-pizza-duong-ba-trac
Hotpot Story Vincom Gò Vấp,"Tầng 4,  L4 - 07, Tầng 4, Vincom Plaza Gò Vấp, 12 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.0,7.3,6.7,6.6,7.2,7.3,https://www.foody.vn/ho-chi-minh/hotpot-story-vincom-go-vap
Nijyu Maru - Vincom Lê Văn Việt,"Tầng Hầm 4,  Tầng L4-17, Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM",09:00 - 22:00,100.000 - 200.000,7.5,7.5,7.3,7.1,7.7,7.8,https://www.foody.vn/ho-chi-minh/nijyu-maru-vincom-le-van-viet
Domino’s Pizza - Kha Vạn Cân,"738 Kha Vạn Cân, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,49.000 - 199.000,7.6,7.9,7.6,7.9,7.1,7.5,https://www.foody.vn/ho-chi-minh/domino-s-pizza-kha-van-can
Hotpot Story Takashimaya,"Lô L5-02, Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.4,7.6,7.0,7.4,7.4,7.6,https://www.foody.vn/ho-chi-minh/hotpot-story-takashimaya
Pasteur Street Brewing Co. - Original Taproom & Restaurant,"144 Pasteur, Quận 1, TP. HCM",11:00 - 23:00,10.000 - 500.000,7.7,8.1,7.1,7.8,7.4,8.0,https://www.foody.vn/ho-chi-minh/pasteur-street-brewing-company-pasteur
Domino’s Pizza - Đinh Bộ Lĩnh,"138 Đinh Bộ Lĩnh, P. 26, Quận Bình Thạnh, TP. HCM",10:00 - 22:00,45.000 - 250.000,7.9,8.2,8.0,8.1,7.7,7.7,https://www.foody.vn/ho-chi-minh/domino-s-pizza-dinh-bo-linh
Hotpot Story Aeon Mall Bình Tân,"Tầng 3,  Lô T06, Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",10:00 - 21:30,50.000 - 30.000,6.8,6.7,6.6,6.8,6.8,6.9,https://www.foody.vn/ho-chi-minh/hotpot-story-aeon-mall-binh-tan
Pasteur Street Brewing Co. - Thao Dien Taproom & Restaurant,"120 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",14:00 - 22:00,45.000 - 795.000,8.2,9.0,7.0,8.0,9.0,8.0,https://www.foody.vn/ho-chi-minh/pasteur-street-brewing-co-thao-dien-taproom-restaurant
Domino’s Pizza - Nguyễn Ảnh Thủ,"31/1B Nguyển Ảnh Thủ, P. Trung Mỹ Tây, Quận 12, TP. HCM",10:00 - 22:00,50.000 - 200.000,7.2,7.3,7.2,7.2,6.9,7.3,https://www.foody.vn/ho-chi-minh/domino-s-pizza-nguyen-anh-thu
Hotpot Story - Big C Oriental Plaza Âu Cơ,"Gian Hàng Shop 3, Big C Oriental Plaza Âu Cơ, 685 Âu Cơ, P.Tân Thành, Quận Tân Phú, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.3,7.4,7.2,7.2,7.4,7.5,https://www.foody.vn/ho-chi-minh/hotpot-story-big-c-oriental-plaza-au-co
Domino’s Pizza - Lê Văn Việt,"196 Lê Văn Việt, P. Tăng Nhơn Phú B, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,80.000 - 200.000,7.4,7.5,7.3,7.3,7.5,7.4,https://www.foody.vn/ho-chi-minh/domino-s-pizza-le-van-viet
Pasteur Street Brewing Co. - Lê Thánh Tôn Taproom & Restaurant,"26A Lê Thánh Tôn, Quận 1, TP. HCM",00:01 - 01:00 | 11:00 - 23:59,35.000 - 1.100.000,,5.0,4.8,5.2,6.2,6.6,https://www.foody.vn/ho-chi-minh/pasteur-street-brewing-co-le-thanh-ton-taproom-restaurant
Hotpot Story Phan Xích Long,"202 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",10:00 - 21:30,50.000 - 300.000,6.5,6.3,6.6,6.1,6.5,7.1,https://www.foody.vn/ho-chi-minh/hotpot-story-phan-xich-long
Brotzeit - Nhà Hàng Đức - Mplaza Saigon,"Tầng 1,  Tầng 1 - Mplaza Saigon, 39 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:30,150.000 - 385.000,7.8,7.6,6.7,7.7,8.4,8.4,https://www.foody.vn/ho-chi-minh/brotzeit-nha-hang-duc-kumho-asiana
Hotpot Story Quang Trung,"16 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.3,7.3,7.2,7.2,7.2,7.5,https://www.foody.vn/ho-chi-minh/hotpot-story-quang-trung
Brotzeit - Nhà Hàng Đức - Trần Ngọc Diện,"19 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM",11:00 - 21:30,99.000 - 550.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/brotzeit-nha-hang-duc-tran-ngoc-dien
Lạc Thái 1,"71/2 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:00,150.000 - 330.000,7.4,8.0,6.7,7.1,7.6,7.4,https://www.foody.vn/ho-chi-minh/lac-thai-1
The Adora - Tiệc Cưới Hội Nghị - Nguyễn Kiệm,"371 Nguyễn Kiệm, P. 3, Quận Gò Vấp, TP. HCM",09:00 - 23:00,350.000 - 1.100.000,6.7,6.5,6.1,6.7,7.6,6.7,https://www.foody.vn/ho-chi-minh/the-adora-tiec-cuoi-hoi-nghi-nguyen-kiem
Hotpot Story Pearl Plaza,"Tầng 4,  L4-05, Lầu 4, Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.5,7.1,7.1,7.7,7.9,7.7,https://www.foody.vn/ho-chi-minh/hotpot-story-pearl-plaza
Lạc Thái 3,"41 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 17:00 - 22:00,150.000 - 330.000,7.6,8.1,6.8,7.6,7.8,7.8,https://www.foody.vn/ho-chi-minh/lac-thai-3
Lạc Thái 4 - Mì Quảng Lạc,"71/6 Mạc Thị Bưởi, Quận 1, TP. HCM",11:00 - 14:00 | 17:00 - 22:00,100.000 - 300.000,6.4,8.0,5.6,6.2,6.4,5.8,https://www.foody.vn/ho-chi-minh/lac-thai-4-mi-quang-lac
The Adora - Tiệc Cưới & Hội Nghị - Ngô Gia Tự,"421 Ngô Gia Tự, P. 9, Quận 5, TP. HCM",Đang mở cửa  Cả ngày | 09:00 - 23:00,500.000 - 3.300.000,6.9,6.3,6.1,6.7,7.9,7.3,https://www.foody.vn/ho-chi-minh/the-adora-tiec-cuoi-hoi-nghi-ngo-gia-tu
Lạc Thái 6,"91 Nguyễn Thái Bình, P. 4, Quận Tân Bình, TP. HCM",10:30 - 14:00 | 16:30 - 20:30,50.000 - 300.000,7.4,8.1,6.4,7.2,7.6,7.6,https://www.foody.vn/ho-chi-minh/lac-thai-6
Hotpot Story Lotte Mart Nam Sài Gòn,"1F1-5, TầNg 1, Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",10:00 - 21:30,50.000 - 300.000,7.1,7.0,6.7,7.2,7.3,7.4,https://www.foody.vn/ho-chi-minh/hotpot-story-lotte-mart-nam-sai-gon
Lạc Thái 7,"48Bis Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 14:00 | 17:00 - 22:00,50.000 - 300.000,7.4,7.5,6.8,7.7,7.5,7.6,https://www.foody.vn/ho-chi-minh/lac-thai-7
Lil’ Sago Cơm & Lẩu - Võ Văn Tần,"299 Võ Văn Tần, Quận 3, TP. HCM",10:00 - 22:00,25.000 - 109.000,7.2,7.5,7.3,7.0,6.9,7.4,https://www.foody.vn/ho-chi-minh/lil-sago-com-lau-vo-van-tan
Hotpot Story Vạn Hạnh Mall,"Tầng 6,  Lô 6-12, Tầng 6, Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",09:00 - 21:30,50.000 - 300.000,7.1,6.9,6.9,7.0,7.1,7.4,https://www.foody.vn/ho-chi-minh/hotpot-story-van-hanh-mall
Isushi Buffet Nhật Bản - Lê Quý Đôn,"13 Lê Quý Đôn, P. 6, Quận 3, TP. HCM",11:00 - 22:00,49.000 - 519.000,8.4,8.5,8.1,8.5,8.4,8.7,https://www.foody.vn/ho-chi-minh/isushi-buffet-nhat-ban-le-quy-don
Lil' Sago Cơm & Lẩu - Trần Quý Khoách,"16A Trần Quý Khoách, P. Tân Định, Quận 1, TP. HCM",08:00 - 22:00,59.000 - 579.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/lil-sago-com-lau-tran-quy-khoach
The Adora - Tiệc Cưới Hội Nghị - Hoàng Văn Thụ,"431 Hoàng Văn Thụ, P. 4, Quận Tân Bình, TP. HCM",09:00 - 23:00,350.000 - 3.300.000,,3.9,5.0,4.5,6.8,5.5,https://www.foody.vn/ho-chi-minh/the-adora-tiec-cuoi-hoi-nghi-hoang-van-thu
Lil' Sago Cơm & Lẩu - Hoàng Diệu,"2A Hoàng Diệu, P. 10, Quận Phú Nhuận, TP. HCM",09:30 - 20:00,Đang cập nhật,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/lil-sago-com-lau-hoang-dieu
Isushi Buffet Nhật Bản - Cao Thắng,"112 Cao Thắng, P. 4, Quận 3, TP. HCM",11:00 - 22:00,49.000 - 519.000,7.8,7.7,7.3,7.9,8.1,8.2,https://www.foody.vn/ho-chi-minh/isushi-buffet-nhat-ban-cao-thang
Spice Bistro - Thi Sách,"2 Thi Sách, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 21:00,100.000 - 300.000,7.2,7.1,6.7,7.2,7.5,7.3,https://www.foody.vn/ho-chi-minh/spice-bistro-thi-sach
Isushi Buffet Nhật Bản - Trường Sơn,"18 Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",11:00 - 22:00,49.000 - 519.000,8.0,8.2,7.6,8.0,8.4,7.8,https://www.foody.vn/ho-chi-minh/isushi-buffet-nhat-ban-truong-son
Lẩu Nấm Thiên Nhiên Ashima - Nguyễn Đình Chiểu,"35A Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",11:00 - 22:00,50.000 - 385.000,8.0,8.5,7.1,8.0,8.4,8.0,https://www.foody.vn/ho-chi-minh/lau-nam-thien-nhien-ashima-nguyen-dinh-chieu
Spice Bistro - Thảo Điền,"32 Đường Số 11, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",07:00 - 22:00,100.000 - 300.000,6.7,6.6,6.2,6.8,7.3,6.4,https://www.foody.vn/ho-chi-minh/spice-bistro-thao-dien
Isushi Buffet Nhật Bản - Phan Xích Long,"191 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",11:00 - 22:00,49.000 - 519.000,8.7,8.9,8.6,8.4,8.7,8.7,https://www.foody.vn/ho-chi-minh/isushi-buffet-nhat-ban-phan-xich-long
Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,"11 Tú Xương, Quận 3, TP. HCM",11:00 - 21:30,50.000 - 385.000,8.0,8.4,7.2,8.1,8.2,8.1,https://www.foody.vn/ho-chi-minh/ashima-restaurant
Bà Xã Vegan - Nhà Hàng Chay - Nguyễn Trãi,"245/5 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",10:00 - 21:40,10.000 - 195.000,7.3,7.7,6.9,7.3,7.3,7.6,https://www.foody.vn/ho-chi-minh/nha-hang-chay-ba-xa-vegan
Seoul Garden Vincom B,"Tầng Hầm 3,  B3-16A, Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:15,300.000 - 440.000,7.1,7.1,6.6,7.2,7.2,7.7,https://www.foody.vn/ho-chi-minh/seoul-garden-vincom-b
Bà Xã Vegan - Nhà Hàng Chay - Trương Định,"107K Trương Định, P. 6, Quận 3, TP. HCM",07:15 - 21:45,10.000 - 195.000,7.4,7.7,7.1,7.2,7.4,7.7,https://www.foody.vn/ho-chi-minh/ba-xa-vegan-nha-hang-chay-truong-dinh
Lẩu Nấm Thiên Nhiên Ashima - Xuân Thủy,"93 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",11:00 - 22:00,50.000 - 385.000,8.4,8.8,7.6,8.7,8.9,8.1,https://www.foody.vn/ho-chi-minh/lau-nam-ashima
Seoul Garden AEON Mall Bình Tân,"Tầng 3,  Lô T23, Tầng 3, Aeon Mall Bình Tân,1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",10:00 - 21:15,250.000 - 440.000,6.8,6.7,6.4,7.2,6.5,7.5,https://www.foody.vn/ho-chi-minh/seoul-garden-buffet-lau-nuong-aeon-mall-binh-tan
Bà Xã Vegan - Nhà Hàng Chay - Nguyễn Văn Trỗi,"21G Nguyễn Văn Trỗi, P. 11, Quận Phú Nhuận, TP. HCM",08:00 - 22:00,40.000 - 50.000,,5.5,5.3,5.3,5.5,4.8,https://www.foody.vn/ho-chi-minh/ba-xa-vegan-nha-hang-chay-nguyen-van-troi
Lẩu Nấm Thiên Nhiên Ashima - Nguyễn Trãi,"331A Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Đang cập nhật,50.000 - 385.000,8.1,8.1,6.8,8.2,8.7,8.5,https://www.foody.vn/ho-chi-minh/lau-nam-thien-nhien-ashima-nguyen-trai
Seoul Garden Vạn Hạnh Mall,"Tầng 5,  Tầng 5, 11 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",10:00 - 21:15,250.000 - 440.000,7.6,7.3,6.8,8.0,7.8,8.1,https://www.foody.vn/ho-chi-minh/seoul-garden-van-hanh-mall
Bà Xã Vegan - Nhà Hàng Chay - Pasteur,"178/4 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 21:40,40.000 - 100.000,9.0,9.0,8.0,8.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/ba-xa-vegan-nha-hang-chay-pasteur
Seoul Garden Lotte Mart Quận 7,"Tầng 3,  Lô 03F, Tầng 3, TTTM Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",10:00 - 21:15,300.000 - 440.000,7.5,6.7,6.7,8.0,8.0,8.3,https://www.foody.vn/ho-chi-minh/seoul-garden-lotte-mart-quan-7
Lẩu Nấm Thiên Nhiên Ashima - Phú Mỹ Hưng,"40 Bùi Bằng Đoàn, P. Tân Phong, Quận 7, TP. HCM",11:00 - 22:00,50.000 - 385.000,9.3,9.7,8.7,9.9,9.3,8.8,https://www.foody.vn/ho-chi-minh/lau-nam-thien-nhien-ashima-phu-my-hung
Ngọc Sương - Sương Nguyệt Ánh,"106 Sương Nguyệt Ánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",10:00 - 22:00,50.000 - 330.000,8.0,8.5,7.3,7.9,8.3,8.0,https://www.foody.vn/ho-chi-minh/ngoc-suong-suong-nguyet-anh
Mr.BBQ - Ẩm Thực Hàn Quốc,"137 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",09:00 - 20:00,150.000 - 330.000,7.2,7.4,6.7,7.5,7.3,7.2,https://www.foody.vn/ho-chi-minh/mrbbq
Ngọc Sương - Hoàng Việt,"6 Hoàng Việt, Quận Tân Bình, TP. HCM",10:00 - 22:00,50.000 - 330.000,7.3,7.4,6.6,7.2,7.8,7.4,https://www.foody.vn/ho-chi-minh/hai-san-ngoc-suong-hoang-viet
Seoul Garden 208,"Tầng 1,  208 Nam Kỳ Khởi Nghĩa, P. 6, Quận 3, TP. HCM",10:00 - 21:15,239.000 - 239.000,,5.0,5.7,5.5,6.0,6.7,https://www.foody.vn/ho-chi-minh/seoul-garden-208
Mr.BBQ - Ẩm Thực Hàn Quốc - Phạm Ngọc Thạch,"27 Phạm Ngọc Thạch, P. 6, Quận 3, TP. HCM",10:30 - 20:30,150.000 - 330.000,7.7,8.2,7.9,7.2,7.0,8.1,https://www.foody.vn/ho-chi-minh/mr-bbq-am-thuc-han-quoc-pham-ngoc-thach
Ngọc Sương - Thái Văn Lung,"6 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 23:00,50.000 - 500.000,7.0,6.5,5.0,6.5,8.5,8.5,https://www.foody.vn/ho-chi-minh/ngoc-suong-thai-van-lung
Stix - Hải Sản Cao Cấp,"174A Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM",10:00 - 23:00,1.000.000 - 1.650.000,7.6,7.8,6.8,7.4,8.1,7.9,https://www.foody.vn/ho-chi-minh/stix-hai-san-cao-cap
Chilli Thai - Vincom Center,"Tầng B3, Vincom Center, 70 - 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:30,70.000 - 100.000,7.0,7.0,6.5,6.4,7.3,7.6,https://www.foody.vn/ho-chi-minh/chilli-thai-vincom-center
SH Garden - Sơn Hà Quán - Nguyễn Huệ,"Tầng 4,  26 Hồ Huấn Nghiệp, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,100.000 - 330.000,7.8,7.7,6.3,8.0,8.1,8.7,https://www.foody.vn/ho-chi-minh/sh-garden
Lẩu Hoàng Yến - Phú Mỹ Hưng,"103 Tôn Dật Tiên, Quận 7, TP. HCM",10:00 - 22:00,100.000 - 550.000,6.9,6.8,6.0,6.7,7.5,7.2,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-phu-my-hung
Chilli Thai - Lý Tự Trọng,"93 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",11:00 - 20:00,70.000 - 100.000,,5.7,5.1,5.2,6.2,6.7,https://www.foody.vn/ho-chi-minh/chilli-thai-ly-tu-trong
Hoàng Yến Buffet Premier - Bitexco Tower,"Tầng 3,  Tầng 3, Bitexco Tower, 2 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,400.000 - 810.000,7.1,7.0,6.3,7.1,7.6,7.7,https://www.foody.vn/ho-chi-minh/hoang-yen-premier-bitexco-tower
SH Garden - Sơn Hà Quán - Đồng Khởi,"26 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,100.000 - 330.000,7.2,8.0,6.2,6.0,8.0,7.8,https://www.foody.vn/ho-chi-minh/sh-garden-son-ha-quan-dong-khoi
L'Usine Restaurant - Đồng Khởi,"159/1 Đồng Khởi, Quận 1, TP. HCM",07:00 - 21:00,40.000 - 154.000,7.4,7.3,6.3,7.1,8.3,7.8,https://www.foody.vn/ho-chi-minh/l-usine-cafe-dong-khoi
Calibre Lounge - Palace Hotel Saigon,"Lầu 01, Palace Sài Gòn Hotel, 56 - 66 Nguyễn Huệ, Quận 1, TP. HCM",10:00 - 22:00,100.000 - 330.000,7.1,7.3,6.0,7.3,7.1,7.9,https://www.foody.vn/ho-chi-minh/calibre-lounge-palace-hotel-saigon
Hoàng Yến Buffet - Vincom Center,"Tầng Hầm 3,  B3-27, Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,200.000 - 550.000,6.6,6.3,5.8,6.6,7.1,7.1,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-vincom-center
Lemongrass - Palace Hotel SaiGon,"Lầu 14, Khách Sạn Palace Saigon, 55 - 56 Nguyễn Huệ, Quận 1, TP. HCM",11:00 - 21:30,150.000 - 330.000,8.1,8.3,7.5,8.3,8.3,8.2,https://www.foody.vn/ho-chi-minh/lemongrass-palace-hotel-saigon
Hoàng Yến Buffet Premier - Saigon Centre,"Tầng 5,  Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,400.000 - 810.000,6.4,6.3,5.4,6.4,7.0,7.1,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-premier-saigon-centre
L'Usine Restaurant - Lê Thánh Tôn,"19 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 21:00,40.000 - 154.000,7.4,7.2,6.2,7.2,8.1,8.0,https://www.foody.vn/ho-chi-minh/l-usine-restaurant-le-thanh-ton
Buffet Gánh - Palace Hotel Saigon,"Tầng 05, Khách Sạn Palace Sài Gòn, 56 - 66 Nguyễn Huệ, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 21:00,200.000 - 440.000,7.2,6.6,6.8,7.0,7.5,8.2,https://www.foody.vn/ho-chi-minh/buffet-ganh-palace-hotel-saigon
Hoàng Yến Buffet - Cao Thắng Mall,"Lầu 3, Cao Thắng Mall, 19 Cao Thắng, Quận 3, TP. HCM",10:00 - 22:00,200.000 - 810.000,7.3,7.2,6.9,7.0,7.8,7.6,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-cao-thang-mall
L'Usine Restaurant - Thảo Điền,"24 Thảo Điền, Tp. Thủ Đức, TP. HCM",08:00 - 21:00,50.000 - 400.000,8.8,8.8,8.3,9.0,8.8,9.0,https://www.foody.vn/ho-chi-minh/l-usine-restaurant-thao-dien
Palace Cafe - Palace Hotel Saigon,"Tầng Trệt, Palace Saigon, 55 - 66 Nguyễn Huệ, Quận 1, TP. HCM",06:00 - 22:00,20.000 - 66.000,8.3,8.0,7.3,8.3,8.7,9.0,https://www.foody.vn/ho-chi-minh/palace-cafe-palace-hotel-saigon
Lẩu Hoàng Yến - Cao Thắng Mall,"Tầng 3,  Lầu 3, Cao Thắng Mall, 19 Cao Thắng, P. 2, Quận 3, TP. HCM",10:00 - 22:00,100.000 - 500.000,7.2,7.2,6.8,7.1,7.3,7.4,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-cao-thang-mall
L'Usine Restaurant - Phú Mỹ Hưng,"GF 56 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",07:30 - 21:00,40.000 - 154.000,6.3,6.5,6.0,6.1,6.6,6.4,https://www.foody.vn/ho-chi-minh/l-usine-restaurant-crescent-mall
Palace Hotel Saigon - Nguyễn Huệ,"56 - 66 Nguyễn Huệ, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,1.400.000 - 2.200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/palace-hotel-saigon-nguyen-hue
Flora Kitchen - Cooking Class,"Lầu 5 Nhà Hàng Hoàng Yến, 148 Hai Bà Trưng, P. Đa Kao, Quận 1, TP. HCM",08:00 - 22:00,300.000 - 700.000,8.6,9.5,7.0,10.0,8.5,8.0,https://www.foody.vn/ho-chi-minh/flora-kitchen-cooking-class
Cocochin Food Court - Saigon House,"Tầng Trệt & Tầng 1, Saigon House, 77 Nguyễn Huệ, Quận 1, TP. HCM",10:00 - 22:30,100.000 - 300.000,7.6,7.5,7.0,7.3,8.1,8.3,https://www.foody.vn/ho-chi-minh/cocochin-food-court-saigon-house
Mộc Vị Quán - Mì Quảng & Cơm Dĩa Nóng - Sư Vạn Hạnh,"732 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",08:30 - 21:30,29.000 - 45.000,7.0,7.0,7.0,6.9,7.0,7.3,https://www.foody.vn/ho-chi-minh/moc-vi-quan-mi-quang-com-dia-nong-su-van-hanh
Lẩu Hoàng Yến - Vạn Hạnh Mall,"Tầng 5,  13A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",10:00 - 22:00,100.000 - 500.000,6.8,7.1,6.2,6.6,7.1,7.1,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-van-hanh-mall
Cocochin Food Court - The Garden Mall,"Tầng 3,  Tầng 3 The Garden Mall, 190 Hồng Bàng, P. 15, Quận 5, TP. HCM",10:00 - 22:30,100.000 - 300.000,7.3,6.6,7.4,6.1,8.7,7.9,https://www.foody.vn/ho-chi-minh/cocochin-food-court-the-garden-mall
